SCR,Realized_Delta_BOF
"tensor(712525.2952, dtype=torch.float64)",1019410.8014249397
"tensor(718062.4438, dtype=torch.float64)",1025264.8722915456
"tensor(702883.5107, dtype=torch.float64)",1046659.3468700445
"tensor(705126.4031, dtype=torch.float64)",1052188.4170477195
"tensor(710191.0976, dtype=torch.float64)",1046163.0042160994
"tensor(718335.6634, dtype=torch.float64)",1066719.9551715662
"tensor(708010.8491, dtype=torch.float64)",1065345.7166589883
"tensor(704317.5769, dtype=torch.float64)",1080559.7097872235
"tensor(721697.8402, dtype=torch.float64)",1068239.7317025424
"tensor(711260.3354, dtype=torch.float64)",1072518.1404552583
"tensor(713244.4206, dtype=torch.float64)",1086068.9026790478
"tensor(712288.2572, dtype=torch.float64)",1081530.3596464626
"tensor(714479.8885, dtype=torch.float64)",1078492.4651041995
"tensor(723649.4913, dtype=torch.float64)",1086148.602090838
"tensor(695818.5558, dtype=torch.float64)",1076368.9099823015
"tensor(712764.2082, dtype=torch.float64)",1072505.2264919046
"tensor(719670.9894, dtype=torch.float64)",1082834.3363997047
"tensor(706263.7976, dtype=torch.float64)",1076100.4977249894
"tensor(713100.2241, dtype=torch.float64)",1077235.777470575
"tensor(715631.0537, dtype=torch.float64)",1084080.4135986918
"tensor(712861.3871, dtype=torch.float64)",1087336.3009319652
"tensor(715885.1505, dtype=torch.float64)",1099372.395567028
"tensor(726559.0379, dtype=torch.float64)",1091725.183794477
"tensor(715320.6273, dtype=torch.float64)",1086375.3911026018
"tensor(702663.5676, dtype=torch.float64)",1082906.9136085017
"tensor(707452.2452, dtype=torch.float64)",1085856.134175308
"tensor(724623.1048, dtype=torch.float64)",1093502.2873337031
"tensor(716044.0596, dtype=torch.float64)",1087515.1983924254
"tensor(714687.1505, dtype=torch.float64)",1079992.8887659584
"tensor(706075.5834, dtype=torch.float64)",1076141.037993853
"tensor(713238.7767, dtype=torch.float64)",1065607.731129083
"tensor(700193.4182, dtype=torch.float64)",1074972.894878609
"tensor(714658.3526, dtype=torch.float64)",1075294.8329828132
"tensor(727376.0440, dtype=torch.float64)",1073989.460456198
"tensor(714494.4914, dtype=torch.float64)",1064258.6662533965
"tensor(738848.3566, dtype=torch.float64)",1057509.1002833908
"tensor(707334.0354, dtype=torch.float64)",1060260.0026052105
"tensor(711678.0365, dtype=torch.float64)",1062976.3183347473
"tensor(726081.6023, dtype=torch.float64)",1075383.0823635468
"tensor(713598.3710, dtype=torch.float64)",1079467.9726724087
"tensor(723580.6889, dtype=torch.float64)",1069051.805462111
"tensor(711876.9130, dtype=torch.float64)",1067857.387588181
"tensor(723485.1967, dtype=torch.float64)",1076845.4265828775
"tensor(722890.8280, dtype=torch.float64)",1062039.9087257036
"tensor(721613.3901, dtype=torch.float64)",1063181.744918341
"tensor(724236.7293, dtype=torch.float64)",1061301.6013099314
"tensor(705176.0376, dtype=torch.float64)",1079022.3631380827
"tensor(717238.1996, dtype=torch.float64)",1084095.5843931707
"tensor(719380.7266, dtype=torch.float64)",1082891.064561617
"tensor(703078.9673, dtype=torch.float64)",1085191.1371976447
"tensor(715597.0377, dtype=torch.float64)",1079803.7889469012
"tensor(717269.2908, dtype=torch.float64)",1072748.4749586338
"tensor(733959.9323, dtype=torch.float64)",1066354.9000326123
"tensor(717221.3202, dtype=torch.float64)",1071438.688996795
"tensor(715364.0970, dtype=torch.float64)",1071678.8433331994
"tensor(709540.5556, dtype=torch.float64)",1083936.5223621053
"tensor(736912.9971, dtype=torch.float64)",1084352.087247446
"tensor(732776.7431, dtype=torch.float64)",1095231.7480743004
"tensor(728514.6631, dtype=torch.float64)",1090754.7338950294
"tensor(736545.1735, dtype=torch.float64)",1085734.8978896067
"tensor(726132.9375, dtype=torch.float64)",1072967.2392673506
"tensor(716582.2893, dtype=torch.float64)",1094856.183143983
"tensor(719565.6304, dtype=torch.float64)",1066377.038656191
