SCR,Realized_Delta_BOF
"tensor(727101.3423, dtype=torch.float64)",1371664.4233741683
"tensor(777421.6224, dtype=torch.float64)",1430075.5370709926
"tensor(757538.1402, dtype=torch.float64)",1616347.0024993138
"tensor(774771.4053, dtype=torch.float64)",1549144.6585967499
"tensor(785497.6490, dtype=torch.float64)",1776300.1149894532
"tensor(787694.7964, dtype=torch.float64)",1831028.640792056
"tensor(805225.2952, dtype=torch.float64)",2022763.849655747
"tensor(783879.2044, dtype=torch.float64)",1907065.339761024
"tensor(792067.5622, dtype=torch.float64)",1908589.5708479418
"tensor(777685.7434, dtype=torch.float64)",2064048.332844629
"tensor(780096.6122, dtype=torch.float64)",1850126.5893838478
"tensor(792469.2427, dtype=torch.float64)",1715421.7871587775
"tensor(784667.9161, dtype=torch.float64)",1620055.5048645714
"tensor(789167.4429, dtype=torch.float64)",1697103.6729267214
"tensor(791803.2863, dtype=torch.float64)",1705845.7562842455
"tensor(810205.2492, dtype=torch.float64)",1719771.782054242
"tensor(787371.8777, dtype=torch.float64)",1844819.865948263
"tensor(792656.5885, dtype=torch.float64)",1843621.4936999097
"tensor(785811.8466, dtype=torch.float64)",1884481.8317704082
"tensor(785283.2963, dtype=torch.float64)",1756814.3050778257
"tensor(786021.2448, dtype=torch.float64)",1709926.7795842718
"tensor(783597.8029, dtype=torch.float64)",1683235.8610991458
"tensor(795960.4534, dtype=torch.float64)",1624279.3218403356
"tensor(800346.5208, dtype=torch.float64)",1650401.3217837913
"tensor(788100.5670, dtype=torch.float64)",1742749.7405509152
"tensor(808015.1533, dtype=torch.float64)",1731657.1009589222
"tensor(796342.9550, dtype=torch.float64)",1681212.3569686199
"tensor(784360.6287, dtype=torch.float64)",1716465.40960933
"tensor(778348.5927, dtype=torch.float64)",1778953.9711057683
"tensor(791632.9378, dtype=torch.float64)",1718232.505199077
"tensor(793805.9064, dtype=torch.float64)",1691958.835776739
"tensor(781196.1964, dtype=torch.float64)",1690794.204002424
"tensor(782705.2407, dtype=torch.float64)",1637656.7330875206
"tensor(775240.6139, dtype=torch.float64)",1638266.2982016646
"tensor(772012.9092, dtype=torch.float64)",1586451.4263964267
"tensor(799061.3244, dtype=torch.float64)",1645748.3118783908
"tensor(800570.8237, dtype=torch.float64)",1724462.1315858504
"tensor(810890.1198, dtype=torch.float64)",1689920.089566838
"tensor(802962.9253, dtype=torch.float64)",1666590.1176051318
"tensor(791244.7822, dtype=torch.float64)",1604734.7190598273
"tensor(792282.2991, dtype=torch.float64)",1627708.5687056659
"tensor(801854.7118, dtype=torch.float64)",1623670.2321369098
"tensor(788002.6614, dtype=torch.float64)",1655337.7762460948
"tensor(788122.2939, dtype=torch.float64)",1701762.3760022514
"tensor(800561.7278, dtype=torch.float64)",1670321.821458476
"tensor(794670.4285, dtype=torch.float64)",1633220.0346374665
"tensor(783253.9620, dtype=torch.float64)",1584174.4144920318
"tensor(804977.9562, dtype=torch.float64)",1607455.3306110376
"tensor(795332.4362, dtype=torch.float64)",1578165.86942929
"tensor(773531.1662, dtype=torch.float64)",1576738.9594598294
"tensor(782337.2029, dtype=torch.float64)",1547085.1514625165
"tensor(778564.8469, dtype=torch.float64)",1563388.9640581214
"tensor(774114.8743, dtype=torch.float64)",1526015.2930510484
"tensor(781882.1916, dtype=torch.float64)",1521649.6667848725
"tensor(783854.4821, dtype=torch.float64)",1531235.793285212
"tensor(787700.3108, dtype=torch.float64)",1558424.15847814
"tensor(804838.5949, dtype=torch.float64)",1547481.8143730736
"tensor(782979.9790, dtype=torch.float64)",1540760.0769867788
"tensor(792459.5427, dtype=torch.float64)",1500170.1872105207
"tensor(783748.8920, dtype=torch.float64)",1532463.4776120377
"tensor(780247.1027, dtype=torch.float64)",1491763.6986406115
"tensor(787120.0731, dtype=torch.float64)",1473857.6598265346
"tensor(773286.4861, dtype=torch.float64)",1506240.6883084436
"tensor(783863.2216, dtype=torch.float64)",1531901.3219744267
"tensor(795354.8863, dtype=torch.float64)",1637619.2944203115
"tensor(797036.7248, dtype=torch.float64)",1592706.4204062338
"tensor(804582.7179, dtype=torch.float64)",1575341.1940851843
"tensor(783672.8776, dtype=torch.float64)",1563298.0608070972
"tensor(789167.6602, dtype=torch.float64)",1565229.6912269844
"tensor(778336.6854, dtype=torch.float64)",1557524.7000486676
"tensor(765235.4437, dtype=torch.float64)",1562517.4574987662
"tensor(788518.1957, dtype=torch.float64)",1586459.8193236864
"tensor(794856.9816, dtype=torch.float64)",1569010.0382662897
"tensor(802629.3209, dtype=torch.float64)",1625400.158711812
"tensor(789389.1841, dtype=torch.float64)",1607687.0866794805
"tensor(795400.8650, dtype=torch.float64)",1647858.1005369306
"tensor(791898.4126, dtype=torch.float64)",1642928.4586009968
"tensor(795807.5641, dtype=torch.float64)",1629446.7445224004
"tensor(796272.7046, dtype=torch.float64)",1626839.9387103235
"tensor(783224.6539, dtype=torch.float64)",1623391.1324682685
"tensor(797994.6371, dtype=torch.float64)",1620499.0640606903
"tensor(790956.7312, dtype=torch.float64)",1619661.583513091
"tensor(799358.6545, dtype=torch.float64)",1670566.3937902339
"tensor(799096.1645, dtype=torch.float64)",1652155.1568542565
"tensor(791577.4680, dtype=torch.float64)",1668319.3161260176
"tensor(805122.6633, dtype=torch.float64)",1661669.9259887538
"tensor(812664.4169, dtype=torch.float64)",1628659.3787083032
"tensor(785729.6639, dtype=torch.float64)",1645864.9539459005
"tensor(793853.6303, dtype=torch.float64)",1635680.2294551393
"tensor(792403.3973, dtype=torch.float64)",1634002.0905153889
"tensor(786010.7076, dtype=torch.float64)",1619749.451330896
"tensor(781775.3523, dtype=torch.float64)",1611537.6083180197
"tensor(786859.3978, dtype=torch.float64)",1587887.8410688327
"tensor(797442.4676, dtype=torch.float64)",1562231.2875986516
"tensor(801139.0984, dtype=torch.float64)",1600928.9225150268
"tensor(801498.5055, dtype=torch.float64)",1654447.1829317377
"tensor(783660.5790, dtype=torch.float64)",1706833.9193055788
"tensor(787083.5754, dtype=torch.float64)",1724224.1287360296
"tensor(785843.1869, dtype=torch.float64)",1714360.0717353488
"tensor(788047.1847, dtype=torch.float64)",1739512.231956107
"tensor(798010.3490, dtype=torch.float64)",1758399.8630109092
"tensor(785963.0851, dtype=torch.float64)",1743182.8888559071
"tensor(784191.9956, dtype=torch.float64)",1741422.0135368486
"tensor(795668.0500, dtype=torch.float64)",1739360.0683167872
"tensor(794053.4903, dtype=torch.float64)",1752628.3360406386
"tensor(795727.5060, dtype=torch.float64)",1762179.093988516
"tensor(788595.4386, dtype=torch.float64)",1761124.7935277577
"tensor(794913.3966, dtype=torch.float64)",1772429.3804656458
"tensor(783268.5903, dtype=torch.float64)",1752467.5048685044
"tensor(804318.0317, dtype=torch.float64)",1763065.212034763
"tensor(789850.0721, dtype=torch.float64)",1767762.4516485755
"tensor(804129.1151, dtype=torch.float64)",1766173.4704093074
"tensor(782829.8915, dtype=torch.float64)",1782768.9805557579
"tensor(792959.0349, dtype=torch.float64)",1768070.8118419151
"tensor(784105.4359, dtype=torch.float64)",1782061.6743506766
"tensor(809370.2165, dtype=torch.float64)",1760216.6308125958
"tensor(805205.3808, dtype=torch.float64)",1714260.2432629783
"tensor(782782.6880, dtype=torch.float64)",1740501.7169325503
"tensor(796098.9706, dtype=torch.float64)",1734643.6986543473
"tensor(785831.9019, dtype=torch.float64)",1738827.7278095835
"tensor(798443.0285, dtype=torch.float64)",1759282.5547666259
"tensor(800335.0834, dtype=torch.float64)",1758552.006264011
"tensor(794635.5555, dtype=torch.float64)",1763686.8698286393
"tensor(823944.2300, dtype=torch.float64)",1738674.0035427192
"tensor(807362.1262, dtype=torch.float64)",1789778.1483830113
"tensor(811134.5372, dtype=torch.float64)",1808702.2040413034
"tensor(794544.8857, dtype=torch.float64)",1797474.9816469373
"tensor(808133.2019, dtype=torch.float64)",1811143.2870044296
"tensor(805160.9639, dtype=torch.float64)",1808856.8950375707
"tensor(786137.5550, dtype=torch.float64)",1783168.891217323
"tensor(794477.3146, dtype=torch.float64)",1763934.3604160147
"tensor(778870.6339, dtype=torch.float64)",1755834.8594955723
"tensor(810212.0535, dtype=torch.float64)",1772376.1049010758
"tensor(799145.2411, dtype=torch.float64)",1783732.9788210522
"tensor(792841.2959, dtype=torch.float64)",1812812.6117281748
"tensor(799967.7146, dtype=torch.float64)",1825332.1943534657
"tensor(802662.1170, dtype=torch.float64)",1850766.8476210835
"tensor(799585.2990, dtype=torch.float64)",1869824.7682423247
"tensor(800602.6287, dtype=torch.float64)",1773805.6508985911
"tensor(796900.6896, dtype=torch.float64)",1746812.2002682884
"tensor(801434.9543, dtype=torch.float64)",1784983.0481418346
