Realized_Delta_BOF,SCR_Values
-118468.09286968666,-137548.58536879258
-118532.83026863029,-136075.88105822867
-112989.93329472514,-135561.9488773784
-106182.24412317434,-139663.51463961886
-113512.25066622044,-139915.59895251214
-108734.14090199489,-143259.09113351605
-106233.9319630278,-143383.22606321846
-103523.71698744246,-145920.46922859162
-98739.206634779,-142227.50132349634
-106421.34196217661,-140656.89153997213
-108432.25280689681,-141503.0506943067
-112868.60337602918,-136355.5228305869
-110303.85764884145,-136877.12547924128
-115244.87484225119,-143504.83241591358
-110896.71755076142,-138499.8475901888
-109515.48495975079,-142254.73924734184
-111926.28682355885,-137196.2635102152
-117625.63352537144,-140855.06560867
-115703.71855994,-142235.45610246054
-112339.099875569,-139539.77768663206
-106866.63650517596,-139569.63301296975
-104698.94445643667,-140299.69586081753
-109563.51048771432,-141819.7595170463
-103366.83099298878,-131682.03225496918
-95829.76981508476,-136335.02077958867
-97323.97739438212,-144225.6424034263
-98116.89043388085,-139038.34497194708
-91376.9425288596,-141599.08197293658
-91245.42445864098,-142702.43163089096
-93902.12069705513,-135763.64112821093
-90368.98692888604,-147607.75772106234
-89048.06937285175,-142961.52877146215
-91051.92559784034,-137763.9200405939
-87883.2124479533,-135492.75347272394
-81171.28527781402,-142603.72880057694
-82241.86644927587,-139432.25514032005
-82583.68112658511,-140816.4930555088
-82678.6333709046,-144918.84565052917
-75844.67971761839,-139406.92952957228
-71085.44217962818,-144183.25457326684
-69413.71892128862,-141088.83254290538
-70166.25452606031,-135417.5249964665
-69965.0583901148,-137256.20072178103
-65050.16410288296,-149954.58811354218
-58415.81166112714,-141426.2599691987
-48362.9493443782,-144127.6313801915
-49936.69210931519,-141219.642123749
-54339.021697624936,-139093.0331601246
-58898.40745002497,-147221.8906521367
-64353.54660393926,-144917.69448129338
-64094.14729081036,-140695.74245415945
-64300.21482587105,-144077.3387208784
-59446.01973380905,-146930.1033351709
-58110.57041817752,-146076.20527541614
-60015.37124576676,-145706.94209606628
-63831.01850181213,-146277.16977603053
-63817.832686179434,-141292.52715416902
-66464.66578011413,-141072.68265749078
-66676.88774961059,-145860.10444267574
-70127.1946122502,-137629.35823882604
-66234.85961196502,-146721.86055361677
-59900.95331057755,-138405.41368197664
-51852.83282666665,-145765.4034453027
-53712.43649886374,-139341.5923639543
-47994.00472224876,-145765.3149355915
-50138.13196909276,-146028.54927060482
-52859.05601281347,-148755.40263909512
-45631.72719910997,-142828.0961048182
-36057.49793614494,-144329.73282999484
-27845.839286313392,-147745.09328301213
-10138.88530047203,-141457.22896325603
-3480.883059577318,-152510.12719421717
-10530.543780600536,-147640.7947026424
-4349.724064840353,-142112.34892675484
-6689.527117042453,-147034.32937098233
-7708.459981067572,-151262.69467301373
-12270.087173835258,-145770.12941561296
-14726.279373198631,-145010.11549601352
-21341.000992257847,-147459.5491883009
-27358.723864472588,-150665.5695798453
-20451.070530631347,-140905.4916736485
-19693.668468423653,-149232.49590047836
-17482.81117347593,-153458.03356126044
-16570.48085173592,-148881.91142401358
-22807.693244264694,-144184.4928066513
-18503.87114919885,-153036.14916074817
-36277.51375185896,-142789.0787136984
-40859.294324897695,-137213.59132078508
-43493.449504941935,-146013.12363770913
-39315.38920696755,-149696.2256462856
-35178.51764672808,-141980.81368384598
-34336.97957156529,-144796.85461983393
-33621.37300030829,-137599.36407067406
-30332.194325011224,-146464.9027240208
-30518.678665822372,-143935.5336203818
-24183.721778024337,-146799.3544191515
-30706.175734684337,-151863.90363091984
-31904.33299594943,-144887.07732440345
-34725.09732328949,-151055.66471484883
-41852.15756935184,-146759.6803169421
-42033.254731077,-145086.53863853883
-43481.68803521001,-143930.01745830153
-46780.40257590858,-144109.13022205362
-46357.361496958416,-147362.70338763623
-47327.275915022474,-145003.59965081248
-52985.26697827864,-150795.4261169261
-57052.284534735605,-150534.3723231415
-50829.18293322041,-150095.53583871093
-53421.48543618177,-149167.1372619519
-45849.346687855315,-141640.88669437033
-53220.85984379228,-146576.1182717941
-50803.21232477063,-146160.45708199622
-59627.5242799609,-145026.59728808358
-64052.74428641959,-144293.87886875297
-65384.14098253788,-147027.42149211923
-58803.07101079356,-150959.78518034547
-64163.92799057264,-144990.59491380057
-60926.09192412102,-146376.40065330884
-63171.7010659487,-153716.33416934652
-64671.12863984413,-140876.12538617323
-46683.774696184904,-139789.26101979846
-43658.31001269515,-156098.24481018502
-40225.075246838736,-143843.87991323724
-34450.75446972763,-153748.17841680098
-23288.369047872373,-151355.36924936477
-26780.548729689093,-148658.9923455987
-21336.51643970178,-149008.00726355865
-21778.5607169749,-141686.99966207586
-26137.832083021174,-147650.96133215658
-25746.824456789414,-153907.64016372152
-30551.059352139942,-148534.34569941417
-34749.15603350289,-149330.2376066005
-23296.160409010714,-146316.24053491582
-22664.123139309115,-149295.1857273753
-19793.624098638073,-141921.478376025
-16075.525406648521,-154715.6459794084
-9449.813949584379,-144448.65665310205
-5054.30708461802,-154761.50026196745
-10612.264190797694,-157846.3564399036
-2280.907929951325,-154400.46157895765
5912.178841741406,-143988.59175830812
8885.373441736563,-147409.53920054264
17394.049603587482,-153361.6322923888
6660.302529335022,-155069.7193440634
12316.83437479788,-151115.03357061217
6838.951891555567,-151409.7408180054
-9816.809996994212,-148881.38520691858
-11270.768082779134,-149374.17420754032
-6783.338858518866,-147924.47349926943
-11989.880381432013,-156618.25716353804
-821.2592749414034,-154509.43944650813
4723.284274763544,-150970.28996246
9239.86734456534,-156117.27139455732
17342.31878320768,-149643.00789085045
18975.16855014756,-158027.11752343166
25686.438460523263,-152847.6604592447
12972.721850361675,-150438.5174489196
9776.197595467209,-147709.2521501938
15235.793315319577,-157585.52613388814
13104.586401068373,-153569.87797001388
6404.46535339742,-152046.8960601576
-4199.8661984563805,-153645.10761523273
-17952.619093410205,-153255.7077033174
-18845.78020674875,-152473.98742968065
-22191.342413924052,-151796.01290605645
-28353.987996982294,-152595.38207723707
-24977.46749405912,-158424.12363513175
-28479.94883163157,-155276.2266517274
-22570.925124568632,-153240.20531744912
-12196.721222929657,-153984.89310305903
-6928.675847025588,-155645.7660905244
2759.748190489714,-150389.09967071307
5373.104714239016,-149534.15772372106
527.1342273998307,-150327.05613791576
-16653.375075533055,-150403.70944810956
-11442.835070757428,-150557.00197109187
-11382.044413620839,-147039.48893995545
-16538.57459007774,-155014.72174371794
-16962.480149554904,-153019.7831442068
-2662.8421396556078,-151171.10232845123
-7428.368362313951,-153649.111813371
-7451.100373378606,-151791.27787188746
-8374.12281918968,-152545.67933137802
-11020.873358800425,-154399.95462639414
-15762.323205748224,-153223.00298971537
-8741.914261852507,-155470.4891313082
-6720.030865197186,-147218.64152387355
-9173.56136804982,-149687.35328800953
-9668.472734093084,-146588.18311948792
-14163.09955104068,-155407.21231106
-9235.244667129009,-150774.47510601534
-5136.844282525359,-154875.14425666828
3360.1434103430947,-155034.75775582343
2396.8373508421937,-150406.51499766522
8575.806606633822,-151215.06456756862
15406.027263478027,-150051.7321421755
15213.822901911219,-152368.82527658428
7659.1783600397175,-153094.6659459609
9907.435786444112,-150712.35004362473
23255.681831328315,-155022.60463051166
39319.99220945628,-152946.04512784973
50774.208196783904,-154937.21770396695
60981.56121754588,-153033.28878137292
53214.76795213239,-146769.01386074288
60389.67258264776,-153903.13768857517
62362.458556756144,-148362.78602573473
69005.14233632106,-156279.5365786866
71881.09151263279,-155931.90123775756
70921.12760424253,-150169.48329795114
74215.81803889934,-148438.06034033725
62709.37095793872,-152276.16704414232
63975.044375078985,-158043.13714319537
52361.57751765603,-155359.42351566977
47743.94251303619,-159713.4558123844
48187.21036967996,-148294.03665172058
42260.60200349556,-156175.55131142004
35849.883093032055,-153785.75166020816
35907.07033782883,-154778.4889560418
34387.42976235668,-155119.88241258907
34978.53454126313,-153679.92008630477
30791.613553837757,-156793.28157475276
33355.10542882397,-151691.6666974027
29920.916159080458,-147551.44915670122
29365.43294901296,-156221.40888238468
29176.488418640336,-150637.12388616242
33179.019424346276,-154800.78032852017
30047.91457988345,-152347.87946192155
30235.031937136664,-151193.3748727244
41003.20296835492,-150845.24266451778
38417.69387125864,-146582.72963965966
42091.1185326071,-148509.5956082813
23016.391160457395,-150605.727778034
33245.45071873593,-153510.27411300995
40164.29438694613,-154459.43945671435
35510.04735887353,-156068.7016176821
33942.08772203117,-151271.54538694088
37011.57704225823,-159082.6477878367
40545.13480873511,-150118.2601152316
36475.712184018106,-153271.54242693426
36873.1380079356,-157241.9816016689
41304.71091128839,-151883.59175479636
39015.3857907441,-155159.6403404626
42145.40006928786,-156681.99687407105
46055.724297642475,-154964.95062449953
53261.734367419616,-156775.02561487554
52806.78149626916,-158867.9391485082
47911.9807285351,-150986.89174322644
50942.043161112815,-154099.07059677312
55170.47091497725,-153686.3737476351
59322.58312222466,-155275.07507520355
63211.63158395176,-153285.45016448307
61466.785109379096,-153800.57096231214
53528.30240012123,-156455.41148266435
55998.541125902906,-158324.64801081363
62165.42620462389,-157284.2711536789
59584.79040931561,-153384.83098725192
67134.95622411324,-156610.20974665944
68396.750247158,-152106.6533488265
69351.5001269572,-156010.95000328386
73365.46408203407,-162086.3824065657
63365.02487532154,-150983.62930890892
66596.412642312,-153464.80373325938
64269.74270299694,-153850.99219378663
60721.192655506195,-155157.05639076172
59694.54192694451,-151948.99013286742
65629.20538453478,-154991.04048278247
64727.382701951894,-155098.34308651992
65239.86294173589,-151604.1982251281
72358.03712066647,-153025.20985185885
81488.03229174658,-161076.00711263335
73872.74009807862,-152490.95490671927
72407.79942358332,-153991.2349844719
69084.84106958401,-156450.13772428178
66299.21812804916,-156364.2235649478
59900.762469347916,-155183.28196656096
57637.96207941754,-155226.80734340005
56008.26926336717,-157390.30595524516
57516.1748204747,-156217.31676423675
59025.16825526883,-155436.06607042893
60979.71800760052,-157432.11973166798
56208.411216092994,-152408.76414513812
55770.49991635943,-153596.662320611
57761.95605591277,-157980.62899710413
54354.28351439675,-155262.71606023653
48717.54191614827,-153185.83637585482
50201.96423197654,-152457.1181317088
49755.56500529207,-150907.26402974164
46098.06277417112,-157867.05662677952
52994.3104715806,-156079.02642359622
54700.796121324995,-151008.5314304601
42705.91297742096,-151824.35420773015
41519.5244144419,-161898.74180757362
48491.54554314399,-157853.8566894165
52318.161658896715,-153297.14978534402
46346.93817610876,-157964.66618137725
53445.05001999915,-158016.6521167384
60260.32780808024,-156872.9418875012
59704.19199931773,-151060.47094466878
60432.55036553356,-155006.66047114495
61026.78875138133,-161855.27944445916
60341.118521958706,-151596.51228066374
63278.24456545827,-156001.1041338272
61685.94841074734,-157606.29234877386
64689.50113688607,-157356.16427707698
72873.92821424583,-153504.2013344963
72577.08778852702,-159672.0191856819
70138.0598671399,-152499.10354838998
73787.45834884187,-158338.15912552137
76494.69820122514,-155477.0648592875
74640.81642405747,-153432.06786823363
66159.82399790047,-153784.96593457746
63481.78195904137,-156065.54456822958
62403.33457323827,-152061.78703110205
58202.08338005538,-152195.71522233618
47389.9572416069,-161704.2055772336
51195.01346730103,-153106.73261140473
52662.54165548785,-149175.5914960863
60575.270653930726,-154543.8909255565
61581.43882852234,-154468.83746492697
62487.49398350925,-158655.64863280283
59282.41030079534,-157135.28524448338
56198.05923435488,-160537.1377399896
55535.98998203548,-156333.83464993178
55304.32872634416,-156330.2717863088
59199.56927745731,-157997.2886588928
63510.32342071901,-162407.1145009493
64320.4484904689,-155477.85840183464
65616.33660971199,-153324.1426053227
72198.98588660697,-150143.99989220165
68194.28864623606,-148567.05790078503
68765.68156862911,-163143.1521193715
68861.12376064924,-153837.8500674657
64792.22345122439,-159311.08265382654
69277.47804154293,-152353.90665954578
61791.10821568535,-156329.33807265374
61410.91626781272,-156835.10855981032
57982.594292418915,-158640.74078012045
56370.93061766587,-155298.38888440558
69942.98504993354,-155124.49251287314
76161.06512118992,-150801.4617783943
76279.5654628881,-154616.2640329257
76685.02566288051,-150891.07553699584
69806.3085179656,-156415.01691715524
62461.86183220742,-150777.54122072106
70256.37949177832,-155327.81285166933
74236.10401541798,-154906.6998083715
67867.65916228574,-155216.98234145474
63775.71743314038,-158993.9921350207
70669.30418243515,-154858.3247796207
65617.8587606817,-156835.55355076052
62642.76334814157,-153975.50744777985
58158.810385435936,-155131.33601507565
60667.855951567995,-152965.01222351435
61479.711857379414,-160537.59463524344
55639.92655853566,-165972.06082540847
53664.99583405198,-155275.4864296957
61202.02647798939,-156259.1527688199
68205.69897569332,-154590.10966104481
72331.62485505734,-156432.48326926157
77094.89258892764,-156207.50385203958
76883.37353188405,-159680.46456905696
68535.79576214927,-154193.9207462191
58512.438604997005,-158224.14638610356
61663.73576790083,-157916.43723114656
65135.49684052495,-156337.9271928252
67851.99555018684,-163950.68008687516
77703.94708457508,-152608.28706253288
78012.4390783715,-153546.89883970647
88613.2859668081,-154631.94659096733
89128.398369667,-151450.08884234543
94797.90899799066,-157308.47159797195
91792.58137459366,-157471.06512949662
83735.01236753236,-159223.04369966194
86979.26184146595,-154660.4700558447
88422.96906467597,-156141.09817610463
84655.59867566777,-156692.95169811352
82313.3219574528,-156146.89641681054
82598.61356509826,-154253.6859846876
75908.69916807674,-153105.08227731695
79047.80682640849,-151642.68533366366
79310.22459595161,-158223.28109129673
83484.05184923136,-149757.57309124005
85286.35175085464,-153296.0180464138
82573.28836207767,-152375.74390830705
83593.54791182582,-154414.46596994772
84796.1077191343,-161560.45828987233
84271.53525421454,-151580.7091064472
87995.17819240538,-152516.36939010074
83448.74553862563,-163170.863102093
91987.47148399113,-152784.31750314694
96526.6675962134,-151466.772886023
99723.92831027566,-151208.1794467099
99524.76776362746,-155408.43344943182
104283.1343386895,-155147.93040640253
101631.79163588153,-155108.04066322887
107986.44690655684,-157183.71168035772
110860.92652190092,-154089.7409598658
116069.50599410699,-156525.31870341982
121879.23483680654,-165736.8218612259
112360.04304772627,-155032.15419320253
119252.41468708136,-157010.0097387505
130634.99164031714,-157516.31744259884
128461.97653356253,-154962.13542995715
130824.0773058891,-153993.1028843128
126906.30443545501,-160170.08951084496
120166.98846275604,-157166.88558638457
113469.86558144493,-154570.03769163592
104426.55648084311,-159791.29175117737
109556.09793274279,-157676.5108479412
111822.0731180677,-159360.04917862403
112238.50941043254,-153721.8661232506
118820.45421900495,-151495.87477662752
127368.38279756985,-154223.41257365604
135764.02358997322,-162666.5201475704
140543.7409294491,-156828.39355535567
140096.82197518076,-156613.8450196614
136514.53343152918,-154644.18515983113
136105.05599732697,-158742.74520331837
133012.23094824317,-162608.4711845695
131275.70751590864,-156631.80849607574
132682.71929527773,-158022.26326086244
125486.77600584971,-155266.9281527837
120028.45320366998,-151373.58499366377
107039.4527862526,-150449.23542624997
96553.60080476908,-151626.7237533141
96603.63069293823,-153967.58797753172
91068.33317918656,-155860.1365135893
90364.20135398512,-155431.97458893157
