SCR,Realized_Delta_BOF
"tensor(999212.8949, dtype=torch.float64)",994673.6604129787
"tensor(999436.8337, dtype=torch.float64)",994673.1630686884
"tensor(999900.8964, dtype=torch.float64)",994672.1683503487
"tensor(999918.6528, dtype=torch.float64)",994671.9196785135
"tensor(999778.1382, dtype=torch.float64)",994671.4499652587
"tensor(999580.6977, dtype=torch.float64)",994700.959882012
"tensor(999663.3167, dtype=torch.float64)",994669.792125545
1000000.0,994669.2947832026
1000000.0,994668.7974411354
"tensor(999848.2689, dtype=torch.float64)",994697.3678226589
"tensor(999713.0737, dtype=torch.float64)",994665.3712440461
"tensor(999883.9458, dtype=torch.float64)",994664.6252339099
"tensor(999959.7851, dtype=torch.float64)",994663.8792242716
1000000.0,994663.1332152118
"tensor(999776.4998, dtype=torch.float64)",994692.1178907971
"tensor(999777.8666, dtype=torch.float64)",994660.2320058352
"tensor(999947.9059, dtype=torch.float64)",994659.5412592407
1000000.0,994658.822883321
1000000.0,994658.0768780747
"tensor(999656.9531, dtype=torch.float64)",994687.0337781041
"tensor(999556.1823, dtype=torch.float64)",994654.9822751391
"tensor(999944.1538, dtype=torch.float64)",994654.2086430787
1000000.0,994653.4626412946
1000000.0,994652.7718994193
"tensor(999692.5243, dtype=torch.float64)",994681.8667974179
"tensor(999571.1058, dtype=torch.float64)",994649.9259819095
"tensor(999989.7459, dtype=torch.float64)",994649.4286494879
1000000.0,994648.7655399397
"tensor(999932.2787, dtype=torch.float64)",994648.157689927
"tensor(999807.5563, dtype=torch.float64)",994677.0866684197
"tensor(999650.1426, dtype=torch.float64)",994644.9802244257
1000000.0,994644.2066001447
"tensor(999951.9681, dtype=torch.float64)",994643.5711235694
"tensor(999878.4209, dtype=torch.float64)",994642.8251297633
"tensor(999860.1723, dtype=torch.float64)",994671.7263229548
"tensor(999569.1662, dtype=torch.float64)",994640.0068701196
1000000.0,994639.3713961209
"tensor(999916.0016, dtype=torch.float64)",994638.7082932604
"tensor(999794.4264, dtype=torch.float64)",994637.9623030806
1000000.0,994667.2225556221
"tensor(999619.0986, dtype=torch.float64)",994635.3651005327
1000000.0,994634.6467420339
"tensor(999909.8334, dtype=torch.float64)",994633.9560132063
"tensor(999818.4844, dtype=torch.float64)",994633.3205431087
1000000.0,994662.5253967672
"tensor(999677.6542, dtype=torch.float64)",994630.6680894645
"tensor(999979.9357, dtype=torch.float64)",994629.9497343366
"tensor(999901.3048, dtype=torch.float64)",994629.2313797495
"tensor(999741.6980, dtype=torch.float64)",994628.5682836482
1000000.0,994657.8558920948
"tensor(999648.7159, dtype=torch.float64)",994626.1645104992
"tensor(999987.9229, dtype=torch.float64)",994625.5014164246
"tensor(999939.9169, dtype=torch.float64)",994624.8106939093
"tensor(999618.0777, dtype=torch.float64)",994624.1476007377
1000000.0,994653.2969232418
"tensor(999671.6530, dtype=torch.float64)",994621.9925032122
"tensor(999872.5739, dtype=torch.float64)",994621.5228135192
"tensor(999790.8215, dtype=torch.float64)",994620.9149801381
"tensor(999611.2262, dtype=torch.float64)",994620.3624046601
1000000.0,994649.2629427455
"tensor(999660.8541, dtype=torch.float64)",994617.1850308682
"tensor(999778.2417, dtype=torch.float64)",994616.2732850504
"tensor(999717.6571, dtype=torch.float64)",994615.3062828782
"tensor(999650.0857, dtype=torch.float64)",994614.1458814637
1000000.0,994642.0515547621
"tensor(999577.6605, dtype=torch.float64)",994609.6975855153
"tensor(999634.8867, dtype=torch.float64)",994608.7029612568
"tensor(999628.5551, dtype=torch.float64)",994607.7359663651
"tensor(999632.3891, dtype=torch.float64)",994606.796600784
1000000.0,994634.867849956
"tensor(999628.4928, dtype=torch.float64)",994602.0444233783
"tensor(999474.3773, dtype=torch.float64)",994600.8564091001
"tensor(999601.3844, dtype=torch.float64)",994599.7512806447
"tensor(999633.1678, dtype=torch.float64)",994599.0053196637
1000000.0,994627.5184242722
"tensor(999498.8994, dtype=torch.float64)",994626.5790399302
"tensor(999347.5814, dtype=torch.float64)",994625.6120274955
"tensor(999560.9853, dtype=torch.float64)",994624.7279026773
"tensor(999489.2358, dtype=torch.float64)",994592.4850061437
1000000.0,994591.7114227146
"tensor(999266.3721, dtype=torch.float64)",994590.9930958238
"tensor(999094.9586, dtype=torch.float64)",994590.2195134914
"tensor(999415.6501, dtype=torch.float64)",994619.4507327828
"tensor(999332.8839, dtype=torch.float64)",994587.4014021844
"tensor(999873.3997, dtype=torch.float64)",994586.6278226245
"tensor(999311.1002, dtype=torch.float64)",994585.909499304
"tensor(999206.8477, dtype=torch.float64)",994585.1911765035
"tensor(999428.0206, dtype=torch.float64)",994614.2564714944
"tensor(999413.8476, dtype=torch.float64)",994582.2073082691
"tensor(999747.2405, dtype=torch.float64)",994581.7376373647
"tensor(999455.4571, dtype=torch.float64)",994580.7706686362
"tensor(999304.0459, dtype=torch.float64)",994610.1397575658
"tensor(999393.7627, dtype=torch.float64)",994609.3109033713
"tensor(999157.1731, dtype=torch.float64)",994577.2895270688
"tensor(999728.5917, dtype=torch.float64)",994576.6540931396
"tensor(999663.3645, dtype=torch.float64)",994575.9634045286
"tensor(999353.0090, dtype=torch.float64)",994605.4428674019
"tensor(999323.8113, dtype=torch.float64)",994604.8903004879
"tensor(999051.1905, dtype=torch.float64)",994572.8690665062
"tensor(999753.6722, dtype=torch.float64)",994572.2336354004
"tensor(999623.4876, dtype=torch.float64)",994571.6534595138
"tensor(999337.4978, dtype=torch.float64)",994600.9946485349
"tensor(999253.0260, dtype=torch.float64)",994600.3868276651
"tensor(999076.3598, dtype=torch.float64)",994568.6143898639
"tensor(999715.3668, dtype=torch.float64)",994568.2552346501
"tensor(999544.3356, dtype=torch.float64)",994567.5645519091
"tensor(999422.5593, dtype=torch.float64)",994596.7674748111
"tensor(999312.2658, dtype=torch.float64)",994596.1320284375
"tensor(999072.2161, dtype=torch.float64)",994564.166333488
"tensor(999641.6794, dtype=torch.float64)",994563.5032807464
"tensor(999513.6518, dtype=torch.float64)",994562.812601286
"tensor(999571.2751, dtype=torch.float64)",994592.4850752926
"tensor(999181.9024, dtype=torch.float64)",994591.8220036543
"tensor(999040.9651, dtype=torch.float64)",994559.4972818744
"tensor(999703.7645, dtype=torch.float64)",994558.9723675259
"tensor(999448.0924, dtype=torch.float64)",994558.4474534693
"tensor(999526.3227, dtype=torch.float64)",994588.2303112479
"tensor(999103.4449, dtype=torch.float64)",994587.6501260465
"tensor(999001.6911, dtype=torch.float64)",994556.0438596013
"tensor(999683.7940, dtype=torch.float64)",994555.6018279762
"tensor(999282.9657, dtype=torch.float64)",994555.1045426341
"tensor(999566.1154, dtype=torch.float64)",994584.9425558882
"tensor(999176.1456, dtype=torch.float64)",994584.3900003156
"tensor(998999.9796, dtype=torch.float64)",994552.590446654
"tensor(999760.4263, dtype=torch.float64)",994552.1207897217
"tensor(999289.4309, dtype=torch.float64)",994551.6787598521
"tensor(999416.5194, dtype=torch.float64)",994581.295643832
"tensor(999114.4364, dtype=torch.float64)",994580.7707179933
