SCR,Realized_Delta_BOF
"tensor(992537.4250, dtype=torch.float64)",994680.6233324613
"tensor(992658.0650, dtype=torch.float64)",994680.1259847037
"tensor(992451.4260, dtype=torch.float64)",994679.6838980156
"tensor(992712.4859, dtype=torch.float64)",994679.2418115251
"tensor(992693.1179, dtype=torch.float64)",994678.8549860062
"tensor(992600.8864, dtype=torch.float64)",994677.6944750224
"tensor(992591.5474, dtype=torch.float64)",994677.2800197208
"tensor(992585.9639, dtype=torch.float64)",994676.9484556176
"tensor(992568.4616, dtype=torch.float64)",994676.6168916236
"tensor(992709.0831, dtype=torch.float64)",994676.2300671047
"tensor(992725.9976, dtype=torch.float64)",994674.9866655536
"tensor(992542.4297, dtype=torch.float64)",994674.5722114715
"tensor(992670.9855, dtype=torch.float64)",994674.1024969894
"tensor(992636.3933, dtype=torch.float64)",994673.6604129787
"tensor(992585.7575, dtype=torch.float64)",994673.1630686884
"tensor(992774.5736, dtype=torch.float64)",994672.1683503487
"tensor(992705.1104, dtype=torch.float64)",994671.9196785135
"tensor(992646.7040, dtype=torch.float64)",994671.4499652587
"tensor(992546.6178, dtype=torch.float64)",994700.959882012
"tensor(992795.1998, dtype=torch.float64)",994669.792125545
"tensor(992835.2702, dtype=torch.float64)",994669.2947832026
"tensor(992557.4512, dtype=torch.float64)",994668.7974411354
"tensor(992651.3197, dtype=torch.float64)",994697.3678226589
"tensor(992726.9363, dtype=torch.float64)",994665.3712440461
"tensor(992602.2118, dtype=torch.float64)",994664.6252339099
"tensor(992592.2517, dtype=torch.float64)",994663.8792242716
"tensor(992581.6949, dtype=torch.float64)",994663.1332152118
"tensor(992504.9541, dtype=torch.float64)",994692.1178907971
"tensor(992629.6919, dtype=torch.float64)",994660.2320058352
"tensor(992562.3833, dtype=torch.float64)",994659.5412592407
"tensor(992516.7795, dtype=torch.float64)",994658.822883321
"tensor(992564.7524, dtype=torch.float64)",994658.0768780747
"tensor(992489.5264, dtype=torch.float64)",994687.0337781041
"tensor(992537.1566, dtype=torch.float64)",994654.9822751391
"tensor(992607.1720, dtype=torch.float64)",994654.2086430787
"tensor(992724.3110, dtype=torch.float64)",994653.4626412946
"tensor(992735.6945, dtype=torch.float64)",994652.7718994193
"tensor(992554.7291, dtype=torch.float64)",994681.8667974179
"tensor(992455.8662, dtype=torch.float64)",994649.9259819095
"tensor(992715.2806, dtype=torch.float64)",994649.4286494879
"tensor(992657.2666, dtype=torch.float64)",994648.7655399397
"tensor(992570.2284, dtype=torch.float64)",994648.157689927
"tensor(992579.3716, dtype=torch.float64)",994677.0866684197
"tensor(992654.8218, dtype=torch.float64)",994644.9802244257
"tensor(992642.4927, dtype=torch.float64)",994644.2066001447
"tensor(992670.9110, dtype=torch.float64)",994643.5711235694
"tensor(992650.3064, dtype=torch.float64)",994642.8251297633
"tensor(992732.2094, dtype=torch.float64)",994671.7263229548
"tensor(992636.0018, dtype=torch.float64)",994640.0068701196
"tensor(992484.9417, dtype=torch.float64)",994639.3713961209
"tensor(992514.3028, dtype=torch.float64)",994638.7082932604
"tensor(992596.1355, dtype=torch.float64)",994637.9623030806
"tensor(992592.5171, dtype=torch.float64)",994667.2225556221
"tensor(992598.0325, dtype=torch.float64)",994635.3651005327
"tensor(992647.8096, dtype=torch.float64)",994634.6467420339
"tensor(992644.8250, dtype=torch.float64)",994633.9560132063
"tensor(992559.4634, dtype=torch.float64)",994633.3205431087
"tensor(992500.0908, dtype=torch.float64)",994662.5253967672
"tensor(992625.3015, dtype=torch.float64)",994630.6680894645
"tensor(992564.4888, dtype=torch.float64)",994629.9497343366
"tensor(992671.3908, dtype=torch.float64)",994629.2313797495
"tensor(992512.3145, dtype=torch.float64)",994628.5682836482
"tensor(992681.0395, dtype=torch.float64)",994657.8558920948
"tensor(992722.0288, dtype=torch.float64)",994626.1645104992
"tensor(992587.0540, dtype=torch.float64)",994625.5014164246
"tensor(992473.7602, dtype=torch.float64)",994624.8106939093
"tensor(992664.2662, dtype=torch.float64)",994624.1476007377
"tensor(992614.6185, dtype=torch.float64)",994653.2969232418
"tensor(992491.1007, dtype=torch.float64)",994621.9925032122
"tensor(992504.0369, dtype=torch.float64)",994621.5228135192
"tensor(992524.2573, dtype=torch.float64)",994620.9149801381
"tensor(992486.5050, dtype=torch.float64)",994620.3624046601
"tensor(992504.5413, dtype=torch.float64)",994649.2629427455
"tensor(992562.1236, dtype=torch.float64)",994617.1850308682
"tensor(992815.9435, dtype=torch.float64)",994616.2732850504
"tensor(992605.2896, dtype=torch.float64)",994615.3062828782
"tensor(992566.8479, dtype=torch.float64)",994614.1458814637
"tensor(992588.6374, dtype=torch.float64)",994642.0515547621
"tensor(992532.7641, dtype=torch.float64)",994609.6975855153
"tensor(992486.1687, dtype=torch.float64)",994608.7029612568
"tensor(992485.5199, dtype=torch.float64)",994607.7359663651
"tensor(992603.5549, dtype=torch.float64)",994606.796600784
"tensor(992612.5291, dtype=torch.float64)",994634.867849956
"tensor(992666.3714, dtype=torch.float64)",994602.0444233783
"tensor(992733.5978, dtype=torch.float64)",994600.8564091001
"tensor(992647.0440, dtype=torch.float64)",994599.7512806447
"tensor(992550.4203, dtype=torch.float64)",994599.0053196637
"tensor(992600.1145, dtype=torch.float64)",994627.5184242722
"tensor(992650.2129, dtype=torch.float64)",994626.5790399302
"tensor(992446.8289, dtype=torch.float64)",994625.6120274955
"tensor(992812.3139, dtype=torch.float64)",994624.7279026773
"tensor(992658.6343, dtype=torch.float64)",994592.4850061437
"tensor(992696.6894, dtype=torch.float64)",994591.7114227146
"tensor(992681.4056, dtype=torch.float64)",994590.9930958238
"tensor(992550.8215, dtype=torch.float64)",994590.2195134914
"tensor(992622.5388, dtype=torch.float64)",994619.4507327828
"tensor(992690.9028, dtype=torch.float64)",994587.4014021844
"tensor(992530.2068, dtype=torch.float64)",994586.6278226245
"tensor(992588.8153, dtype=torch.float64)",994585.909499304
"tensor(992707.1341, dtype=torch.float64)",994585.1911765035
"tensor(992335.2898, dtype=torch.float64)",994614.2564714944
"tensor(992552.8262, dtype=torch.float64)",994582.2073082691
"tensor(992588.3193, dtype=torch.float64)",994581.7376373647
"tensor(992609.8197, dtype=torch.float64)",994580.7706686362
"tensor(992627.0300, dtype=torch.float64)",994610.1397575658
"tensor(992545.8471, dtype=torch.float64)",994609.3109033713
"tensor(992503.1427, dtype=torch.float64)",994577.2895270688
"tensor(992468.6110, dtype=torch.float64)",994576.6540931396
"tensor(992568.5177, dtype=torch.float64)",994575.9634045286
"tensor(992595.8469, dtype=torch.float64)",994605.4428674019
"tensor(992718.7822, dtype=torch.float64)",994604.8903004879
"tensor(992539.0574, dtype=torch.float64)",994572.8690665062
"tensor(992389.6769, dtype=torch.float64)",994572.2336354004
"tensor(992651.5203, dtype=torch.float64)",994571.6534595138
"tensor(992523.5481, dtype=torch.float64)",994600.9946485349
"tensor(992734.2137, dtype=torch.float64)",994600.3868276651
"tensor(992712.0468, dtype=torch.float64)",994568.6143898639
"tensor(992655.2626, dtype=torch.float64)",994568.2552346501
"tensor(992599.1349, dtype=torch.float64)",994567.5645519091
"tensor(992498.0949, dtype=torch.float64)",994596.7674748111
"tensor(992481.5668, dtype=torch.float64)",994596.1320284375
"tensor(992686.5447, dtype=torch.float64)",994564.166333488
"tensor(992561.1826, dtype=torch.float64)",994563.5032807464
"tensor(992612.2062, dtype=torch.float64)",994562.812601286
"tensor(992558.8303, dtype=torch.float64)",994592.4850752926
"tensor(992652.8323, dtype=torch.float64)",994591.8220036543
"tensor(992681.4520, dtype=torch.float64)",994559.4972818744
"tensor(992511.0936, dtype=torch.float64)",994558.9723675259
"tensor(992684.2975, dtype=torch.float64)",994558.4474534693
"tensor(992674.5192, dtype=torch.float64)",994588.2303112479
"tensor(992671.7183, dtype=torch.float64)",994587.6501260465
"tensor(992665.8766, dtype=torch.float64)",994556.0438596013
"tensor(992715.9875, dtype=torch.float64)",994555.6018279762
"tensor(992611.4283, dtype=torch.float64)",994555.1045426341
"tensor(992606.3201, dtype=torch.float64)",994584.9425558882
"tensor(992701.0999, dtype=torch.float64)",994584.3900003156
"tensor(992630.5709, dtype=torch.float64)",994552.590446654
"tensor(992561.1593, dtype=torch.float64)",994552.1207897217
"tensor(992510.0801, dtype=torch.float64)",994551.6787598521
"tensor(992562.9468, dtype=torch.float64)",994581.295643832
"tensor(992697.8697, dtype=torch.float64)",994580.7707179933
"tensor(992595.2851, dtype=torch.float64)",994549.1094165952
"tensor(992524.8527, dtype=torch.float64)",994548.6397612689
"tensor(992614.0544, dtype=torch.float64)",994548.1977329353
"tensor(992872.3304, dtype=torch.float64)",994577.7592580641
"tensor(992667.3530, dtype=torch.float64)",994577.4829822059
"tensor(992389.8214, dtype=torch.float64)",994545.7112734187
"tensor(992538.4039, dtype=torch.float64)",994545.1587396127
"tensor(992536.5928, dtype=torch.float64)",994544.2746859909
"tensor(992532.2853, dtype=torch.float64)",994574.2505192726
"tensor(992616.6597, dtype=torch.float64)",994573.8361070028
"tensor(992498.0121, dtype=torch.float64)",994542.0921413049
"tensor(992529.5220, dtype=torch.float64)",994541.6501158569
"tensor(992395.6857, dtype=torch.float64)",994541.2080906045
"tensor(992662.8680, dtype=torch.float64)",994571.3219735327
"tensor(992663.9636, dtype=torch.float64)",994570.907562472
"tensor(992399.0067, dtype=torch.float64)",994539.0531789126
"tensor(992509.3404, dtype=torch.float64)",994538.3625164119
"tensor(992746.5627, dtype=torch.float64)",994537.9481190861
"tensor(992578.6825, dtype=torch.float64)",994567.9790188265
"tensor(992662.2957, dtype=torch.float64)",994567.4817272532
"tensor(992618.1831, dtype=torch.float64)",994535.7655907841
"tensor(992475.3056, dtype=torch.float64)",994535.2959417199
"tensor(992541.8459, dtype=torch.float64)",994534.8262928635
"tensor(992440.8623, dtype=torch.float64)",994565.022864271
"tensor(992668.0649, dtype=torch.float64)",994564.5808286062
"tensor(992667.1144, dtype=torch.float64)",994532.8647820018
"tensor(992560.0024, dtype=torch.float64)",994532.5608923004
"tensor(992609.7932, dtype=torch.float64)",994532.0912447486
"tensor(992587.0942, dtype=torch.float64)",994562.177224464
"tensor(992583.2271, dtype=torch.float64)",994561.6246814637
"tensor(992459.5929, dtype=torch.float64)",994530.0468656875
"tensor(992524.4892, dtype=torch.float64)",994529.577219284
"tensor(992809.5878, dtype=torch.float64)",994529.1075731036
"tensor(992683.1499, dtype=torch.float64)",994559.3868571601
"tensor(992406.5442, dtype=torch.float64)",994558.917196915
"tensor(992612.6243, dtype=torch.float64)",994527.0908235606
"tensor(992626.9239, dtype=torch.float64)",994526.6764309189
"tensor(992548.8513, dtype=torch.float64)",994526.1791599968
"tensor(992611.4312, dtype=torch.float64)",994556.3202173715
"tensor(992643.0864, dtype=torch.float64)",994555.905812527
"tensor(992573.0594, dtype=torch.float64)",994524.0242807003
"tensor(992557.9518, dtype=torch.float64)",994523.6098893243
"tensor(992599.1214, dtype=torch.float64)",994523.250750272
"tensor(992636.7555, dtype=torch.float64)",994553.3364625492
"tensor(992625.5224, dtype=torch.float64)",994552.949685867
"tensor(992582.3618, dtype=torch.float64)",994521.178755499
"tensor(992507.6798, dtype=torch.float64)",994520.7643653204
"tensor(992696.6649, dtype=torch.float64)",994520.4328533158
"tensor(992640.6472, dtype=torch.float64)",994550.850015083
"tensor(992572.4241, dtype=torch.float64)",994550.4079856819
"tensor(992515.8476, dtype=torch.float64)",994518.6647624514
"tensor(992610.1019, dtype=torch.float64)",994518.1398695672
"tensor(992666.5076, dtype=torch.float64)",994517.6702288003
"tensor(992567.6590, dtype=torch.float64)",994517.2558400604
"tensor(992568.5198, dtype=torch.float64)",994516.8690773973
"tensor(992564.9993, dtype=torch.float64)",994484.9887969348
